EventID,TxnID,CustomerID,AccountNumber,PayerUPI,PayeeUPI,Amount,TxnType,TxnTimestamp,Status,DeviceID,GeoLocation
UPI004386,TXN004386,CUST090,1002003317,user132@upi,store464@upi,2500,CREDIT,2025-01-01T06:05:25Z,SUCCESS,DEV080,"16.7322,85.022"
UPI004387,TXN004387,CUST202,1002003446,user445@upi,store410@upi,150,CREDIT,2025-01-01T06:05:30Z,SUCCESS,DEV041,"26.2434,72.3257"
UPI004388,TXN004388,CUST169,1002003280,user459@upi,store131@upi,5000,DEBIT,2025-01-01T06:05:35Z,SUCCESS,DEV019,"15.2778,83.2142"
UPI004389,TXN004389,CUST383,1002003207,user137@upi,store376@upi,75000,CREDIT,2025-01-01T06:05:40Z,SUCCESS,DEV298,"21.1922,76.8408"
UPI004390,TXN004390,CUST066,1002003293,user313@upi,store254@upi,499,DEBIT,2025-01-01T06:05:45Z,SUCCESS,DEV133,"16.1176,80.7743"
UPI004391,TXN004391,CUST488,1002003339,user462@upi,store101@upi,95000,CREDIT,2025-01-01T06:05:50Z,SUCCESS,DEV028,"20.4231,76.6675"
UPI004392,TXN004392,CUST222,1002003426,user461@upi,store236@upi,150,CREDIT,2025-01-01T06:05:55Z,SUCCESS,DEV281,"22.9247,73.6579"
UPI004393,TXN004393,CUST001,1002003206,user243@upi,store487@upi,5000,CREDIT,2025-01-01T06:06:00Z,SUCCESS,DEV214,"18.0309,86.9342"
UPI004394,TXN004394,CUST029,1002003466,user261@upi,store152@upi,499,CREDIT,2025-01-01T06:06:05Z,SUCCESS,DEV189,"27.971,74.9062"
UPI004395,TXN004395,CUST406,1002003331,user213@upi,store323@upi,150,CREDIT,2025-01-01T06:06:10Z,SUCCESS,DEV090,"12.0786,87.6735"
UPI004396,TXN004396,CUST174,1002003300,user467@upi,store115@upi,150,DEBIT,2025-01-01T06:06:15Z,SUCCESS,DEV235,"17.3405,82.1923"
UPI004397,TXN004397,CUST430,1002003426,user423@upi,store274@upi,999,DEBIT,2025-01-01T06:06:20Z,SUCCESS,DEV043,"19.6168,87.9856"
UPI004398,TXN004398,CUST473,1002003497,user310@upi,store226@upi,499,CREDIT,2025-01-01T06:06:25Z,SUCCESS,DEV206,"15.3826,82.0038"
UPI004399,TXN004399,CUST142,1002003367,user208@upi,store196@upi,5000,DEBIT,2025-01-01T06:06:30Z,SUCCESS,DEV075,"23.3707,79.4376"
UPI004400,TXN004400,CUST255,1002003434,user254@upi,store349@upi,5000,DEBIT,2025-01-01T06:06:35Z,SUCCESS,DEV108,"18.2983,76.5996"
UPI004401,TXN004401,CUST412,1002003404,user327@upi,store158@upi,5000,DEBIT,2025-01-01T06:06:40Z,SUCCESS,DEV102,"22.7701,84.8633"
UPI004402,TXN004402,CUST429,1002003241,user414@upi,store169@upi,2500,DEBIT,2025-01-01T06:06:45Z,SUCCESS,DEV228,"21.2836,84.2879"
UPI004403,TXN004403,CUST024,1002003150,user309@upi,store49@upi,75000,DEBIT,2025-01-01T06:06:50Z,SUCCESS,DEV005,"22.9768,75.2227"
UPI004404,TXN004404,CUST217,1002003150,user269@upi,store48@upi,150,DEBIT,2025-01-01T06:06:55Z,SUCCESS,DEV113,"23.2197,80.8054"
UPI004405,TXN004405,CUST398,1002003283,user258@upi,store24@upi,5000,DEBIT,2025-01-01T06:07:00Z,SUCCESS,DEV062,"25.4966,79.3136"
UPI004406,TXN004406,CUST359,1002003065,user308@upi,store132@upi,75000,CREDIT,2025-01-01T06:07:05Z,SUCCESS,DEV140,"12.7984,82.8387"
UPI004407,TXN004407,CUST202,1002003393,user32@upi,store41@upi,75000,DEBIT,2025-01-01T06:07:10Z,SUCCESS,DEV283,"19.0667,87.7493"
UPI004408,TXN004408,CUST456,1002003399,user458@upi,store413@upi,75000,DEBIT,2025-01-01T06:07:15Z,SUCCESS,DEV134,"22.723,79.2349"
UPI004409,TXN004409,CUST055,1002003197,user49@upi,store329@upi,999,DEBIT,2025-01-01T06:07:20Z,SUCCESS,DEV224,"15.4531,75.8064"
UPI004410,TXN004410,CUST436,1002003394,user1@upi,store63@upi,999,DEBIT,2025-01-01T06:07:25Z,SUCCESS,DEV164,"14.8409,83.6262"
UPI004411,TXN004411,CUST032,1002003094,user411@upi,store303@upi,2500,DEBIT,2025-01-01T06:07:30Z,SUCCESS,DEV075,"15.0665,86.2215"
UPI004412,TXN004412,CUST038,1002003162,user142@upi,store464@upi,95000,CREDIT,2025-01-01T06:07:35Z,SUCCESS,DEV028,"23.9497,82.9222"
UPI004413,TXN004413,CUST430,1002003102,user421@upi,store185@upi,5000,DEBIT,2025-01-01T06:07:40Z,SUCCESS,DEV156,"21.808,80.8279"
UPI004414,TXN004414,CUST338,1002003474,user241@upi,store157@upi,75000,CREDIT,2025-01-01T06:07:45Z,SUCCESS,DEV022,"12.0292,81.0209"
UPI004415,TXN004415,CUST345,1002003031,user383@upi,store346@upi,5000,DEBIT,2025-01-01T06:07:50Z,SUCCESS,DEV173,"24.4631,79.2381"
UPI004416,TXN004416,CUST408,1002003245,user65@upi,store48@upi,2500,DEBIT,2025-01-01T06:07:55Z,SUCCESS,DEV173,"12.9422,73.1747"
UPI004417,TXN004417,CUST447,1002003278,user361@upi,store487@upi,999,DEBIT,2025-01-01T06:08:00Z,SUCCESS,DEV136,"21.7336,77.0776"
UPI004418,TXN004418,CUST278,1002003208,user18@upi,store405@upi,95000,DEBIT,2025-01-01T06:08:05Z,SUCCESS,DEV166,"14.9336,80.4253"
UPI004419,TXN004419,CUST455,1002003093,user65@upi,store395@upi,95000,DEBIT,2025-01-01T06:08:10Z,SUCCESS,DEV299,"26.2548,79.6888"
UPI004420,TXN004420,CUST407,1002003212,user291@upi,store444@upi,499,CREDIT,2025-01-01T06:08:15Z,SUCCESS,DEV224,"20.2629,85.1264"
UPI004421,TXN004421,CUST444,1002003039,user433@upi,store87@upi,75000,DEBIT,2025-01-01T06:08:20Z,SUCCESS,DEV019,"17.0208,81.6949"
UPI004422,TXN004422,CUST479,1002003363,user196@upi,store269@upi,2500,DEBIT,2025-01-01T06:08:25Z,SUCCESS,DEV009,"25.1705,85.0244"
UPI004423,TXN004423,CUST047,1002003042,user487@upi,store28@upi,95000,CREDIT,2025-01-01T06:08:30Z,SUCCESS,DEV104,"17.6146,86.873"
UPI004424,TXN004424,CUST332,1002003055,user6@upi,store50@upi,75000,DEBIT,2025-01-01T06:08:35Z,SUCCESS,DEV120,"23.659,74.4243"
UPI004425,TXN004425,CUST421,1002003069,user16@upi,store421@upi,95000,DEBIT,2025-01-01T06:08:40Z,SUCCESS,DEV176,"23.0541,79.8993"
UPI004426,TXN004426,CUST012,1002003480,user495@upi,store168@upi,2500,CREDIT,2025-01-01T06:08:45Z,SUCCESS,DEV018,"20.423,80.5674"
UPI004427,TXN004427,CUST320,1002003220,user175@upi,store286@upi,999,CREDIT,2025-01-01T06:08:50Z,SUCCESS,DEV256,"12.6192,83.4175"
UPI004428,TXN004428,CUST387,1002003369,user222@upi,store174@upi,150,CREDIT,2025-01-01T06:08:55Z,SUCCESS,DEV094,"20.2328,72.4467"
UPI004429,TXN004429,CUST051,1002003283,user500@upi,store378@upi,150,DEBIT,2025-01-01T06:09:00Z,SUCCESS,DEV060,"23.0504,86.9553"
UPI004430,TXN004430,CUST047,1002003287,user51@upi,store78@upi,2500,CREDIT,2025-01-01T06:09:05Z,SUCCESS,DEV195,"14.6277,84.4569"
UPI004431,TXN004431,CUST306,1002003332,user301@upi,store425@upi,150,DEBIT,2025-01-01T06:09:10Z,SUCCESS,DEV095,"19.315,85.92"
UPI004432,TXN004432,CUST171,1002003066,user265@upi,store187@upi,2500,CREDIT,2025-01-01T06:09:15Z,SUCCESS,DEV057,"19.3323,81.4075"
UPI004433,TXN004433,CUST259,1002003101,user272@upi,store342@upi,2500,DEBIT,2025-01-01T06:09:20Z,SUCCESS,DEV076,"22.1127,85.1217"
UPI004434,TXN004434,CUST283,1002003203,user127@upi,store435@upi,2500,CREDIT,2025-01-01T06:09:25Z,SUCCESS,DEV065,"19.1489,87.4821"
UPI004435,TXN004435,CUST329,1002003495,user73@upi,store460@upi,5000,DEBIT,2025-01-01T06:09:30Z,SUCCESS,DEV180,"25.2811,75.6869"
UPI004436,TXN004436,CUST270,1002003356,user433@upi,store19@upi,499,DEBIT,2025-01-01T06:09:35Z,SUCCESS,DEV016,"25.9449,86.7252"
UPI004437,TXN004437,CUST424,1002003314,user179@upi,store190@upi,95000,DEBIT,2025-01-01T06:09:40Z,SUCCESS,DEV214,"17.9647,86.4467"
UPI004438,TXN004438,CUST231,1002003480,user439@upi,store26@upi,150,DEBIT,2025-01-01T06:09:45Z,SUCCESS,DEV089,"17.3623,78.5826"
UPI004439,TXN004439,CUST264,1002003023,user343@upi,store173@upi,75000,CREDIT,2025-01-01T06:09:50Z,SUCCESS,DEV251,"23.1914,76.4276"
UPI004440,TXN004440,CUST336,1002003029,user45@upi,store425@upi,75000,CREDIT,2025-01-01T06:09:55Z,SUCCESS,DEV008,"14.6943,80.1749"
UPI004441,TXN004441,CUST379,1002003225,user442@upi,store224@upi,999,CREDIT,2025-01-01T06:10:00Z,SUCCESS,DEV071,"21.2758,86.7155"
UPI004442,TXN004442,CUST124,1002003123,user263@upi,store418@upi,95000,DEBIT,2025-01-01T06:10:05Z,SUCCESS,DEV266,"25.2637,85.4065"
UPI004443,TXN004443,CUST450,1002003499,user496@upi,store50@upi,499,CREDIT,2025-01-01T06:10:10Z,SUCCESS,DEV296,"15.0611,84.7616"
UPI004444,TXN004444,CUST363,1002003084,user407@upi,store448@upi,95000,CREDIT,2025-01-01T06:10:15Z,SUCCESS,DEV093,"27.0618,77.9394"
UPI004445,TXN004445,CUST348,1002003488,user213@upi,store24@upi,150,CREDIT,2025-01-01T06:10:20Z,SUCCESS,DEV085,"23.3018,73.4653"
UPI004446,TXN004446,CUST243,1002003184,user60@upi,store67@upi,150,DEBIT,2025-01-01T06:10:25Z,SUCCESS,DEV231,"24.5946,78.6894"
UPI004447,TXN004447,CUST486,1002003281,user325@upi,store473@upi,999,CREDIT,2025-01-01T06:10:30Z,SUCCESS,DEV294,"14.4537,74.4954"
UPI004448,TXN004448,CUST368,1002003163,user82@upi,store355@upi,75000,CREDIT,2025-01-01T06:10:35Z,SUCCESS,DEV040,"21.1582,85.4827"
UPI004449,TXN004449,CUST353,1002003200,user486@upi,store383@upi,2500,DEBIT,2025-01-01T06:10:40Z,SUCCESS,DEV269,"21.6864,81.8031"
UPI004450,TXN004450,CUST447,1002003151,user393@upi,store201@upi,75000,DEBIT,2025-01-01T06:10:45Z,SUCCESS,DEV267,"13.4133,80.017"
UPI004451,TXN004451,CUST330,1002003411,user51@upi,store369@upi,2500,CREDIT,2025-01-01T06:10:50Z,SUCCESS,DEV128,"20.755,73.216"
UPI004452,TXN004452,CUST219,1002003321,user460@upi,store361@upi,2500,DEBIT,2025-01-01T06:10:55Z,SUCCESS,DEV171,"13.4398,82.8561"
UPI004453,TXN004453,CUST123,1002003081,user487@upi,store214@upi,2500,CREDIT,2025-01-01T06:11:00Z,SUCCESS,DEV285,"12.8457,82.3311"
UPI004454,TXN004454,CUST321,1002003402,user302@upi,store151@upi,150,CREDIT,2025-01-01T06:11:05Z,SUCCESS,DEV210,"13.5484,76.7579"
UPI004455,TXN004455,CUST491,1002003126,user23@upi,store152@upi,999,CREDIT,2025-01-01T06:11:10Z,SUCCESS,DEV147,"24.7688,77.7456"
UPI004456,TXN004456,CUST207,1002003185,user447@upi,store175@upi,5000,CREDIT,2025-01-01T06:11:15Z,SUCCESS,DEV052,"26.5542,77.7724"
UPI004457,TXN004457,CUST242,1002003498,user175@upi,store68@upi,5000,DEBIT,2025-01-01T06:11:20Z,SUCCESS,DEV258,"26.2421,84.9003"
UPI004458,TXN004458,CUST388,1002003259,user103@upi,store365@upi,2500,CREDIT,2025-01-01T06:11:25Z,SUCCESS,DEV173,"15.4657,84.0603"
UPI004459,TXN004459,CUST066,1002003465,user229@upi,store252@upi,999,CREDIT,2025-01-01T06:11:30Z,SUCCESS,DEV218,"23.6256,86.8449"
UPI004460,TXN004460,CUST052,1002003242,user461@upi,store211@upi,2500,DEBIT,2025-01-01T06:11:35Z,SUCCESS,DEV045,"17.3675,75.0624"
UPI004461,TXN004461,CUST326,1002003055,user398@upi,store220@upi,75000,CREDIT,2025-01-01T06:11:40Z,SUCCESS,DEV278,"12.3205,79.8072"
UPI004462,TXN004462,CUST008,1002003391,user365@upi,store264@upi,2500,DEBIT,2025-01-01T06:11:45Z,SUCCESS,DEV178,"16.892,80.2925"
UPI004463,TXN004463,CUST289,1002003061,user373@upi,store116@upi,95000,CREDIT,2025-01-01T06:11:50Z,SUCCESS,DEV120,"19.2129,75.5162"
UPI004464,TXN004464,CUST242,1002003162,user253@upi,store230@upi,150,CREDIT,2025-01-01T06:11:55Z,SUCCESS,DEV096,"26.4574,78.3914"
UPI004465,TXN004465,CUST281,1002003069,user454@upi,store46@upi,75000,CREDIT,2025-01-01T06:12:00Z,SUCCESS,DEV275,"18.1452,83.4815"
UPI004466,TXN004466,CUST167,1002003119,user141@upi,store416@upi,150,CREDIT,2025-01-01T06:12:05Z,SUCCESS,DEV270,"27.8271,74.9349"
UPI004467,TXN004467,CUST274,1002003418,user180@upi,store65@upi,999,CREDIT,2025-01-01T06:12:10Z,SUCCESS,DEV289,"16.1551,82.6437"
UPI004468,TXN004468,CUST300,1002003362,user31@upi,store91@upi,95000,DEBIT,2025-01-01T06:12:15Z,SUCCESS,DEV220,"26.4303,82.4784"
UPI004469,TXN004469,CUST136,1002003310,user300@upi,store95@upi,150,DEBIT,2025-01-01T06:12:20Z,SUCCESS,DEV279,"14.773,81.2439"
UPI004470,TXN004470,CUST242,1002003307,user492@upi,store449@upi,999,DEBIT,2025-01-01T06:12:25Z,SUCCESS,DEV046,"16.1085,80.1636"
UPI004471,TXN004471,CUST394,1002003235,user166@upi,store205@upi,5000,DEBIT,2025-01-01T06:12:30Z,SUCCESS,DEV141,"13.7675,75.0466"
UPI004472,TXN004472,CUST428,1002003192,user249@upi,store33@upi,999,CREDIT,2025-01-01T06:12:35Z,SUCCESS,DEV095,"24.2148,75.7153"
UPI004473,TXN004473,CUST427,1002003042,user441@upi,store485@upi,95000,DEBIT,2025-01-01T06:12:40Z,SUCCESS,DEV079,"25.3118,82.0827"
UPI004474,TXN004474,CUST075,1002003159,user249@upi,store385@upi,75000,CREDIT,2025-01-01T06:12:45Z,SUCCESS,DEV271,"16.1617,87.6743"
UPI004475,TXN004475,CUST138,1002003258,user381@upi,store212@upi,75000,CREDIT,2025-01-01T06:12:50Z,SUCCESS,DEV123,"17.4886,78.3802"
UPI004476,TXN004476,CUST205,1002003397,user78@upi,store113@upi,5000,CREDIT,2025-01-01T06:12:55Z,SUCCESS,DEV078,"21.7895,85.9317"
UPI004477,TXN004477,CUST161,1002003196,user378@upi,store363@upi,999,DEBIT,2025-01-01T06:13:00Z,SUCCESS,DEV025,"26.6927,78.885"
UPI004478,TXN004478,CUST310,1002003260,user209@upi,store168@upi,95000,CREDIT,2025-01-01T06:13:05Z,SUCCESS,DEV218,"27.6953,79.6188"
UPI004479,TXN004479,CUST497,1002003446,user348@upi,store64@upi,150,CREDIT,2025-01-01T06:13:10Z,SUCCESS,DEV186,"17.4638,74.8156"
UPI004480,TXN004480,CUST079,1002003456,user285@upi,store145@upi,2500,DEBIT,2025-01-01T06:13:15Z,SUCCESS,DEV154,"26.9204,87.5684"
UPI004481,TXN004481,CUST452,1002003021,user195@upi,store6@upi,150,CREDIT,2025-01-01T06:13:20Z,SUCCESS,DEV247,"22.6734,73.9747"
UPI004482,TXN004482,CUST495,1002003455,user12@upi,store57@upi,499,CREDIT,2025-01-01T06:13:25Z,SUCCESS,DEV036,"12.378,75.3063"
UPI004483,TXN004483,CUST448,1002003027,user366@upi,store117@upi,95000,DEBIT,2025-01-01T06:13:30Z,SUCCESS,DEV158,"12.6193,74.0566"
UPI004484,TXN004484,CUST436,1002003119,user227@upi,store494@upi,150,CREDIT,2025-01-01T06:13:35Z,SUCCESS,DEV098,"24.2809,80.7789"
UPI004485,TXN004485,CUST366,1002003373,user139@upi,store130@upi,499,CREDIT,2025-01-01T06:13:40Z,SUCCESS,DEV141,"20.8737,73.7375"
UPI004486,TXN004486,CUST495,1002003057,user466@upi,store469@upi,95000,DEBIT,2025-01-01T06:13:45Z,SUCCESS,DEV053,"13.9808,77.3887"
UPI004487,TXN004487,CUST311,1002003195,user441@upi,store99@upi,2500,DEBIT,2025-01-01T06:13:50Z,SUCCESS,DEV205,"27.5563,76.1958"
UPI004488,TXN004488,CUST118,1002003268,user12@upi,store376@upi,2500,DEBIT,2025-01-01T06:13:55Z,SUCCESS,DEV186,"19.0771,74.3003"
UPI004489,TXN004489,CUST022,1002003488,user383@upi,store421@upi,2500,DEBIT,2025-01-01T06:14:00Z,SUCCESS,DEV025,"18.2102,73.5756"
UPI004490,TXN004490,CUST329,1002003373,user477@upi,store302@upi,75000,DEBIT,2025-01-01T06:14:05Z,SUCCESS,DEV165,"26.2372,73.3369"
UPI004491,TXN004491,CUST206,1002003036,user369@upi,store326@upi,150,CREDIT,2025-01-01T06:14:10Z,SUCCESS,DEV292,"13.0004,76.9932"
UPI004492,TXN004492,CUST348,1002003024,user191@upi,store335@upi,499,CREDIT,2025-01-01T06:14:15Z,SUCCESS,DEV214,"22.9791,79.8157"
UPI004493,TXN004493,CUST416,1002003404,user327@upi,store318@upi,999,CREDIT,2025-01-01T06:14:20Z,SUCCESS,DEV064,"13.9205,78.7494"
UPI004494,TXN004494,CUST225,1002003430,user17@upi,store59@upi,5000,DEBIT,2025-01-01T06:14:25Z,SUCCESS,DEV188,"17.8682,86.0255"
UPI004495,TXN004495,CUST495,1002003158,user62@upi,store457@upi,150,CREDIT,2025-01-01T06:14:30Z,SUCCESS,DEV230,"24.75,75.6264"
UPI004496,TXN004496,CUST304,1002003302,user307@upi,store431@upi,499,CREDIT,2025-01-01T06:14:35Z,SUCCESS,DEV248,"26.6793,78.5001"
UPI004497,TXN004497,CUST386,1002003372,user333@upi,store77@upi,2500,CREDIT,2025-01-01T06:14:40Z,SUCCESS,DEV257,"15.2975,86.4159"
UPI004498,TXN004498,CUST017,1002003130,user128@upi,store349@upi,75000,DEBIT,2025-01-01T06:14:45Z,SUCCESS,DEV279,"12.8624,80.9941"
UPI004499,TXN004499,CUST080,1002003248,user234@upi,store9@upi,95000,CREDIT,2025-01-01T06:14:50Z,SUCCESS,DEV004,"25.7747,85.6293"
UPI004500,TXN004500,CUST268,1002003476,user374@upi,store195@upi,499,CREDIT,2025-01-01T06:14:55Z,SUCCESS,DEV135,"15.7175,79.236"
UPI004501,TXN004501,CUST328,1002003455,user360@upi,store108@upi,2500,DEBIT,2025-01-01T06:15:00Z,SUCCESS,DEV040,"13.7772,87.5936"
UPI004502,TXN004502,CUST022,1002003002,user145@upi,store403@upi,5000,DEBIT,2025-01-01T06:15:05Z,SUCCESS,DEV102,"13.5901,79.1063"
UPI004503,TXN004503,CUST224,1002003204,user75@upi,store382@upi,75000,DEBIT,2025-01-01T06:15:10Z,SUCCESS,DEV098,"27.7712,81.5838"
UPI004504,TXN004504,CUST063,1002003186,user153@upi,store79@upi,499,DEBIT,2025-01-01T06:15:15Z,SUCCESS,DEV058,"27.1842,77.2414"
UPI004505,TXN004505,CUST150,1002003010,user206@upi,store497@upi,75000,DEBIT,2025-01-01T06:15:20Z,SUCCESS,DEV230,"24.3957,79.3475"
UPI004506,TXN004506,CUST203,1002003405,user408@upi,store55@upi,499,DEBIT,2025-01-01T06:15:25Z,SUCCESS,DEV158,"27.8503,72.8831"
UPI004507,TXN004507,CUST220,1002003376,user382@upi,store55@upi,5000,DEBIT,2025-01-01T06:15:30Z,SUCCESS,DEV086,"23.3413,72.3742"
UPI004508,TXN004508,CUST048,1002003433,user21@upi,store156@upi,95000,DEBIT,2025-01-01T06:15:35Z,SUCCESS,DEV001,"21.8936,75.1933"
UPI004509,TXN004509,CUST251,1002003002,user154@upi,store172@upi,999,CREDIT,2025-01-01T06:15:40Z,SUCCESS,DEV258,"26.1413,84.0331"
UPI004510,TXN004510,CUST470,1002003160,user110@upi,store208@upi,150,CREDIT,2025-01-01T06:15:45Z,SUCCESS,DEV077,"21.4363,77.7208"
UPI004511,TXN004511,CUST434,1002003477,user445@upi,store193@upi,999,DEBIT,2025-01-01T06:15:50Z,SUCCESS,DEV149,"23.477,82.0856"
UPI004512,TXN004512,CUST403,1002003418,user412@upi,store35@upi,5000,CREDIT,2025-01-01T06:15:55Z,SUCCESS,DEV132,"26.5291,78.4205"
UPI004513,TXN004513,CUST171,1002003314,user327@upi,store118@upi,95000,DEBIT,2025-01-01T06:16:00Z,SUCCESS,DEV235,"26.7615,78.5508"
UPI004514,TXN004514,CUST026,1002003125,user100@upi,store476@upi,150,CREDIT,2025-01-01T06:16:05Z,SUCCESS,DEV202,"17.4059,77.5428"
UPI004515,TXN004515,CUST448,1002003496,user117@upi,store205@upi,150,DEBIT,2025-01-01T06:16:10Z,SUCCESS,DEV297,"14.0424,72.3602"
UPI004516,TXN004516,CUST265,1002003027,user261@upi,store57@upi,999,DEBIT,2025-01-01T06:16:15Z,SUCCESS,DEV211,"27.3458,74.4771"
UPI004517,TXN004517,CUST186,1002003176,user24@upi,store220@upi,150,CREDIT,2025-01-01T06:16:20Z,SUCCESS,DEV188,"16.5163,79.9713"
UPI004518,TXN004518,CUST241,1002003268,user447@upi,store215@upi,95000,CREDIT,2025-01-01T06:16:25Z,SUCCESS,DEV085,"16.2746,83.9582"
UPI004519,TXN004519,CUST264,1002003405,user484@upi,store464@upi,999,CREDIT,2025-01-01T06:16:30Z,SUCCESS,DEV114,"14.4748,81.2149"
UPI004520,TXN004520,CUST011,1002003248,user307@upi,store461@upi,5000,DEBIT,2025-01-01T06:16:35Z,SUCCESS,DEV270,"18.5638,77.2958"
UPI004521,TXN004521,CUST263,1002003036,user298@upi,store467@upi,95000,CREDIT,2025-01-01T06:16:40Z,SUCCESS,DEV262,"15.1487,82.9376"
UPI004522,TXN004522,CUST134,1002003408,user79@upi,store142@upi,999,DEBIT,2025-01-01T06:16:45Z,SUCCESS,DEV011,"20.4558,76.6151"
UPI004523,TXN004523,CUST266,1002003261,user127@upi,store279@upi,499,CREDIT,2025-01-01T06:16:50Z,SUCCESS,DEV067,"13.5554,73.1484"
UPI004524,TXN004524,CUST230,1002003413,user337@upi,store205@upi,75000,DEBIT,2025-01-01T06:16:55Z,SUCCESS,DEV148,"16.3828,85.656"
UPI004525,TXN004525,CUST492,1002003031,user134@upi,store27@upi,5000,CREDIT,2025-01-01T06:17:00Z,SUCCESS,DEV092,"14.6796,72.9196"
UPI004526,TXN004526,CUST249,1002003008,user159@upi,store87@upi,150,DEBIT,2025-01-01T06:17:05Z,SUCCESS,DEV075,"16.5902,73.329"
UPI004527,TXN004527,CUST330,1002003116,user185@upi,store325@upi,999,DEBIT,2025-01-01T06:17:10Z,SUCCESS,DEV165,"27.5947,72.8813"
UPI004528,TXN004528,CUST360,1002003009,user314@upi,store151@upi,2500,CREDIT,2025-01-01T06:17:15Z,SUCCESS,DEV230,"23.8664,75.0455"
UPI004529,TXN004529,CUST375,1002003368,user4@upi,store453@upi,5000,DEBIT,2025-01-01T06:17:20Z,SUCCESS,DEV194,"25.6117,77.7241"
UPI004530,TXN004530,CUST233,1002003234,user164@upi,store188@upi,999,DEBIT,2025-01-01T06:17:25Z,SUCCESS,DEV016,"26.4051,78.9547"
UPI004531,TXN004531,CUST255,1002003210,user139@upi,store482@upi,150,CREDIT,2025-01-01T06:17:30Z,SUCCESS,DEV144,"15.3856,73.0604"
UPI004532,TXN004532,CUST164,1002003275,user38@upi,store218@upi,499,CREDIT,2025-01-01T06:17:35Z,SUCCESS,DEV256,"13.3625,74.2895"
UPI004533,TXN004533,CUST381,1002003195,user102@upi,store434@upi,75000,CREDIT,2025-01-01T06:17:40Z,SUCCESS,DEV212,"17.0385,80.4852"
UPI004534,TXN004534,CUST441,1002003019,user188@upi,store219@upi,5000,CREDIT,2025-01-01T06:17:45Z,SUCCESS,DEV138,"13.066,77.1436"
UPI004535,TXN004535,CUST400,1002003423,user90@upi,store230@upi,95000,CREDIT,2025-01-01T06:17:50Z,SUCCESS,DEV157,"26.4905,87.5939"
UPI004536,TXN004536,CUST480,1002003211,user493@upi,store447@upi,999,CREDIT,2025-01-01T06:17:55Z,SUCCESS,DEV257,"24.5942,84.1066"
UPI004537,TXN004537,CUST324,1002003107,user333@upi,store177@upi,75000,CREDIT,2025-01-01T06:18:00Z,SUCCESS,DEV146,"17.8934,83.558"
UPI004538,TXN004538,CUST004,1002003133,user326@upi,store92@upi,2500,DEBIT,2025-01-01T06:18:05Z,SUCCESS,DEV263,"18.9115,79.5544"
UPI004539,TXN004539,CUST420,1002003075,user226@upi,store298@upi,95000,DEBIT,2025-01-01T06:18:10Z,SUCCESS,DEV179,"26.3658,81.3396"
UPI004540,TXN004540,CUST095,1002003231,user6@upi,store498@upi,499,DEBIT,2025-01-01T06:18:15Z,SUCCESS,DEV078,"15.0211,78.0336"
UPI004541,TXN004541,CUST195,1002003497,user456@upi,store485@upi,2500,CREDIT,2025-01-01T06:18:20Z,SUCCESS,DEV285,"27.1463,85.534"
UPI004542,TXN004542,CUST348,1002003497,user124@upi,store352@upi,150,DEBIT,2025-01-01T06:18:25Z,SUCCESS,DEV132,"19.3049,87.4847"
UPI004543,TXN004543,CUST442,1002003384,user57@upi,store464@upi,999,CREDIT,2025-01-01T06:18:30Z,SUCCESS,DEV157,"26.6824,82.4648"
UPI004544,TXN004544,CUST111,1002003291,user116@upi,store88@upi,75000,DEBIT,2025-01-01T06:18:35Z,SUCCESS,DEV164,"19.1675,83.0886"
UPI004545,TXN004545,CUST348,1002003473,user487@upi,store460@upi,999,DEBIT,2025-01-01T06:18:40Z,SUCCESS,DEV127,"18.6231,72.8545"
UPI004546,TXN004546,CUST363,1002003146,user323@upi,store253@upi,150,DEBIT,2025-01-01T06:18:45Z,SUCCESS,DEV161,"25.0358,79.934"
UPI004547,TXN004547,CUST005,1002003398,user467@upi,store47@upi,999,DEBIT,2025-01-01T06:18:50Z,SUCCESS,DEV148,"26.5211,77.311"
UPI004548,TXN004548,CUST453,1002003164,user335@upi,store469@upi,150,CREDIT,2025-01-01T06:18:55Z,SUCCESS,DEV197,"17.0074,82.6065"
UPI004549,TXN004549,CUST363,1002003126,user242@upi,store166@upi,499,CREDIT,2025-01-01T06:19:00Z,SUCCESS,DEV062,"17.0263,80.5594"
UPI004550,TXN004550,CUST159,1002003151,user419@upi,store476@upi,5000,CREDIT,2025-01-01T06:19:05Z,SUCCESS,DEV144,"21.8649,82.2788"
UPI004551,TXN004551,CUST065,1002003074,user84@upi,store453@upi,999,DEBIT,2025-01-01T06:19:10Z,SUCCESS,DEV167,"21.708,76.2079"
UPI004552,TXN004552,CUST340,1002003488,user88@upi,store106@upi,150,CREDIT,2025-01-01T06:19:15Z,SUCCESS,DEV002,"24.2944,84.1441"
UPI004553,TXN004553,CUST342,1002003079,user245@upi,store152@upi,75000,CREDIT,2025-01-01T06:19:20Z,SUCCESS,DEV102,"13.7978,80.1821"
UPI004554,TXN004554,CUST378,1002003206,user185@upi,store121@upi,999,DEBIT,2025-01-01T06:19:25Z,SUCCESS,DEV169,"25.6501,79.2085"
UPI004555,TXN004555,CUST203,1002003219,user159@upi,store499@upi,5000,DEBIT,2025-01-01T06:19:30Z,SUCCESS,DEV036,"23.0321,72.3192"
UPI004556,TXN004556,CUST006,1002003278,user494@upi,store494@upi,95000,DEBIT,2025-01-01T06:19:35Z,SUCCESS,DEV056,"13.689,79.4898"
