TransactionID,ATMID,AccountNumber,CustomerID,TransactionAmount,TransactionType,TransactionTime,Location,Status
ATM004588,ATM034,1002003315,CUST210,5000,WITHDRAWAL,2025-01-04T04:27:00Z,Kolkata,SUCCESS
ATM004589,ATM009,1002003435,CUST290,90000,WITHDRAWAL,2025-01-04T04:28:00Z,Delhi,SUCCESS
ATM004590,ATM009,1002003072,CUST487,90000,WITHDRAWAL,2025-01-04T04:29:00Z,Bangalore,SUCCESS
ATM004591,ATM040,1002003337,CUST162,15000,WITHDRAWAL,2025-01-04T04:30:00Z,Chennai,SUCCESS
ATM004592,ATM015,1002003463,CUST020,2000,WITHDRAWAL,2025-01-04T04:31:00Z,Hyderabad,SUCCESS
ATM004593,ATM009,1002003431,CUST090,15000,WITHDRAWAL,2025-01-04T04:32:00Z,Hyderabad,SUCCESS
ATM004594,ATM022,1002003474,CUST468,60000,WITHDRAWAL,2025-01-04T04:33:00Z,Kolkata,SUCCESS
ATM004595,ATM039,1002003175,CUST221,5000,WITHDRAWAL,2025-01-04T04:34:00Z,Chennai,SUCCESS
ATM004596,ATM006,1002003350,CUST402,90000,WITHDRAWAL,2025-01-04T04:35:00Z,Bangalore,SUCCESS
ATM004597,ATM027,1002003145,CUST149,15000,WITHDRAWAL,2025-01-04T04:36:00Z,Delhi,SUCCESS
ATM004598,ATM007,1002003316,CUST464,15000,WITHDRAWAL,2025-01-04T04:37:00Z,Bangalore,SUCCESS
ATM004599,ATM020,1002003196,CUST184,5000,WITHDRAWAL,2025-01-04T04:38:00Z,Pune,SUCCESS
ATM004600,ATM038,1002003116,CUST044,90000,WITHDRAWAL,2025-01-04T04:39:00Z,Pune,SUCCESS
ATM004601,ATM043,1002003445,CUST335,90000,WITHDRAWAL,2025-01-04T04:40:00Z,Pune,SUCCESS
ATM004602,ATM023,1002003498,CUST206,45000,WITHDRAWAL,2025-01-04T04:41:00Z,Chennai,SUCCESS
ATM004603,ATM022,1002003063,CUST367,45000,WITHDRAWAL,2025-01-04T04:42:00Z,Kolkata,SUCCESS
ATM004604,ATM010,1002003273,CUST158,2000,WITHDRAWAL,2025-01-04T04:43:00Z,Chennai,SUCCESS
ATM004605,ATM009,1002003273,CUST045,15000,WITHDRAWAL,2025-01-04T04:44:00Z,Chennai,SUCCESS
ATM004606,ATM039,1002003095,CUST190,2000,WITHDRAWAL,2025-01-04T04:45:00Z,Bangalore,SUCCESS
ATM004607,ATM047,1002003034,CUST373,2000,WITHDRAWAL,2025-01-04T04:46:00Z,Bangalore,SUCCESS
ATM004608,ATM011,1002003034,CUST151,2000,WITHDRAWAL,2025-01-04T04:47:00Z,Bangalore,SUCCESS
ATM004609,ATM030,1002003212,CUST120,45000,WITHDRAWAL,2025-01-04T04:48:00Z,Mumbai,SUCCESS
ATM004610,ATM008,1002003165,CUST094,45000,WITHDRAWAL,2025-01-04T04:49:00Z,Bangalore,SUCCESS
ATM004611,ATM002,1002003264,CUST023,5000,WITHDRAWAL,2025-01-04T04:50:00Z,Kolkata,SUCCESS
ATM004612,ATM031,1002003045,CUST218,5000,WITHDRAWAL,2025-01-04T04:51:00Z,Delhi,SUCCESS
ATM004613,ATM021,1002003386,CUST212,5000,WITHDRAWAL,2025-01-04T04:52:00Z,Chennai,SUCCESS
ATM004614,ATM033,1002003112,CUST108,5000,WITHDRAWAL,2025-01-04T04:53:00Z,Kolkata,SUCCESS
ATM004615,ATM020,1002003307,CUST348,5000,WITHDRAWAL,2025-01-04T04:54:00Z,Mumbai,SUCCESS
ATM004616,ATM005,1002003092,CUST003,8000,WITHDRAWAL,2025-01-04T04:55:00Z,Bangalore,SUCCESS
ATM004617,ATM010,1002003375,CUST304,45000,WITHDRAWAL,2025-01-04T04:56:00Z,Hyderabad,SUCCESS
ATM004618,ATM019,1002003250,CUST234,10000,WITHDRAWAL,2025-01-04T04:57:00Z,Pune,SUCCESS
ATM004619,ATM047,1002003029,CUST474,15000,WITHDRAWAL,2025-01-04T04:58:00Z,Bangalore,SUCCESS
ATM004620,ATM024,1002003198,CUST279,8000,WITHDRAWAL,2025-01-04T04:59:00Z,Bangalore,SUCCESS
ATM004621,ATM024,1002003091,CUST158,2000,WITHDRAWAL,2025-01-04T05:00:00Z,Pune,SUCCESS
ATM004622,ATM029,1002003020,CUST425,15000,WITHDRAWAL,2025-01-04T05:01:00Z,Chennai,SUCCESS
ATM004623,ATM023,1002003379,CUST314,60000,WITHDRAWAL,2025-01-04T05:02:00Z,Kolkata,SUCCESS
ATM004624,ATM048,1002003133,CUST179,45000,WITHDRAWAL,2025-01-04T05:03:00Z,Chennai,SUCCESS
ATM004625,ATM041,1002003126,CUST326,2000,WITHDRAWAL,2025-01-04T05:04:00Z,Chennai,SUCCESS
ATM004626,ATM049,1002003238,CUST361,60000,WITHDRAWAL,2025-01-04T05:05:00Z,Chennai,SUCCESS
ATM004627,ATM006,1002003183,CUST196,60000,WITHDRAWAL,2025-01-04T05:06:00Z,Hyderabad,SUCCESS
ATM004628,ATM013,1002003155,CUST481,2000,WITHDRAWAL,2025-01-04T05:07:00Z,Pune,SUCCESS
ATM004629,ATM014,1002003006,CUST175,90000,WITHDRAWAL,2025-01-04T05:08:00Z,Delhi,SUCCESS
ATM004630,ATM029,1002003238,CUST013,45000,WITHDRAWAL,2025-01-04T05:09:00Z,Kolkata,SUCCESS
ATM004631,ATM023,1002003078,CUST223,15000,WITHDRAWAL,2025-01-04T05:10:00Z,Mumbai,SUCCESS
ATM004632,ATM047,1002003077,CUST400,15000,WITHDRAWAL,2025-01-04T05:11:00Z,Chennai,SUCCESS
ATM004633,ATM010,1002003065,CUST249,45000,WITHDRAWAL,2025-01-04T05:12:00Z,Pune,SUCCESS
ATM004634,ATM032,1002003442,CUST401,8000,WITHDRAWAL,2025-01-04T05:13:00Z,Mumbai,SUCCESS
ATM004635,ATM037,1002003406,CUST188,90000,WITHDRAWAL,2025-01-04T05:14:00Z,Pune,SUCCESS
ATM004636,ATM039,1002003200,CUST157,10000,WITHDRAWAL,2025-01-04T05:15:00Z,Hyderabad,SUCCESS
ATM004637,ATM032,1002003331,CUST360,60000,WITHDRAWAL,2025-01-04T05:16:00Z,Delhi,SUCCESS
ATM004638,ATM027,1002003355,CUST420,60000,WITHDRAWAL,2025-01-04T05:17:00Z,Kolkata,SUCCESS
ATM004639,ATM040,1002003027,CUST395,90000,WITHDRAWAL,2025-01-04T05:18:00Z,Chennai,SUCCESS
ATM004640,ATM027,1002003346,CUST009,60000,WITHDRAWAL,2025-01-04T05:19:00Z,Hyderabad,SUCCESS
ATM004641,ATM047,1002003078,CUST127,8000,WITHDRAWAL,2025-01-04T05:20:00Z,Hyderabad,SUCCESS
ATM004642,ATM036,1002003420,CUST476,8000,WITHDRAWAL,2025-01-04T05:21:00Z,Pune,SUCCESS
ATM004643,ATM046,1002003404,CUST464,90000,WITHDRAWAL,2025-01-04T05:22:00Z,Delhi,SUCCESS
ATM004644,ATM035,1002003417,CUST098,2000,WITHDRAWAL,2025-01-04T05:23:00Z,Mumbai,SUCCESS
ATM004645,ATM044,1002003225,CUST120,2000,WITHDRAWAL,2025-01-04T05:24:00Z,Mumbai,SUCCESS
ATM004646,ATM007,1002003429,CUST077,90000,WITHDRAWAL,2025-01-04T05:25:00Z,Hyderabad,SUCCESS
ATM004647,ATM026,1002003142,CUST149,8000,WITHDRAWAL,2025-01-04T05:26:00Z,Hyderabad,SUCCESS
ATM004648,ATM010,1002003232,CUST419,90000,WITHDRAWAL,2025-01-04T05:27:00Z,Bangalore,SUCCESS
ATM004649,ATM036,1002003024,CUST003,2000,WITHDRAWAL,2025-01-04T05:28:00Z,Bangalore,SUCCESS
ATM004650,ATM023,1002003108,CUST386,45000,WITHDRAWAL,2025-01-04T05:29:00Z,Kolkata,SUCCESS
ATM004651,ATM045,1002003328,CUST019,10000,WITHDRAWAL,2025-01-04T05:30:00Z,Hyderabad,SUCCESS
ATM004652,ATM042,1002003439,CUST331,90000,WITHDRAWAL,2025-01-04T05:31:00Z,Pune,SUCCESS
ATM004653,ATM048,1002003436,CUST191,90000,WITHDRAWAL,2025-01-04T05:32:00Z,Kolkata,SUCCESS
ATM004654,ATM001,1002003463,CUST451,10000,WITHDRAWAL,2025-01-04T05:33:00Z,Kolkata,SUCCESS
ATM004655,ATM026,1002003288,CUST384,2000,WITHDRAWAL,2025-01-04T05:34:00Z,Hyderabad,SUCCESS
ATM004656,ATM029,1002003063,CUST230,8000,WITHDRAWAL,2025-01-04T05:35:00Z,Pune,SUCCESS
ATM004657,ATM026,1002003004,CUST295,60000,WITHDRAWAL,2025-01-04T05:36:00Z,Pune,SUCCESS
ATM004658,ATM010,1002003341,CUST173,10000,WITHDRAWAL,2025-01-04T05:37:00Z,Chennai,SUCCESS
ATM004659,ATM030,1002003408,CUST248,45000,WITHDRAWAL,2025-01-04T05:38:00Z,Chennai,SUCCESS
ATM004660,ATM034,1002003478,CUST189,10000,WITHDRAWAL,2025-01-04T05:39:00Z,Bangalore,SUCCESS
ATM004661,ATM049,1002003074,CUST150,8000,WITHDRAWAL,2025-01-04T05:40:00Z,Chennai,SUCCESS
ATM004662,ATM009,1002003019,CUST351,60000,WITHDRAWAL,2025-01-04T05:41:00Z,Kolkata,SUCCESS
ATM004663,ATM050,1002003271,CUST009,2000,WITHDRAWAL,2025-01-04T05:42:00Z,Delhi,SUCCESS
ATM004664,ATM046,1002003435,CUST418,90000,WITHDRAWAL,2025-01-04T05:43:00Z,Mumbai,SUCCESS
ATM004665,ATM018,1002003217,CUST289,15000,WITHDRAWAL,2025-01-04T05:44:00Z,Bangalore,SUCCESS
ATM004666,ATM006,1002003066,CUST440,2000,WITHDRAWAL,2025-01-04T05:45:00Z,Pune,SUCCESS
ATM004667,ATM046,1002003443,CUST091,2000,WITHDRAWAL,2025-01-04T05:46:00Z,Pune,SUCCESS
ATM004668,ATM050,1002003016,CUST130,2000,WITHDRAWAL,2025-01-04T05:47:00Z,Kolkata,SUCCESS
ATM004669,ATM023,1002003384,CUST481,8000,WITHDRAWAL,2025-01-04T05:48:00Z,Pune,SUCCESS
ATM004670,ATM030,1002003475,CUST150,2000,WITHDRAWAL,2025-01-04T05:49:00Z,Pune,SUCCESS
ATM004671,ATM015,1002003034,CUST457,90000,WITHDRAWAL,2025-01-04T05:50:00Z,Hyderabad,SUCCESS
ATM004672,ATM008,1002003268,CUST443,8000,WITHDRAWAL,2025-01-04T05:51:00Z,Pune,SUCCESS
ATM004673,ATM013,1002003087,CUST056,8000,WITHDRAWAL,2025-01-04T05:52:00Z,Hyderabad,SUCCESS
ATM004674,ATM014,1002003180,CUST099,10000,WITHDRAWAL,2025-01-04T05:53:00Z,Mumbai,SUCCESS
ATM004675,ATM017,1002003061,CUST317,45000,WITHDRAWAL,2025-01-04T05:54:00Z,Delhi,SUCCESS
ATM004676,ATM004,1002003117,CUST333,8000,WITHDRAWAL,2025-01-04T05:55:00Z,Mumbai,SUCCESS
ATM004677,ATM027,1002003152,CUST084,15000,WITHDRAWAL,2025-01-04T05:56:00Z,Delhi,SUCCESS
ATM004678,ATM038,1002003154,CUST067,2000,WITHDRAWAL,2025-01-04T05:57:00Z,Pune,SUCCESS
ATM004679,ATM013,1002003127,CUST144,90000,WITHDRAWAL,2025-01-04T05:58:00Z,Pune,SUCCESS
ATM004680,ATM039,1002003263,CUST325,8000,WITHDRAWAL,2025-01-04T05:59:00Z,Bangalore,SUCCESS
ATM004681,ATM011,1002003361,CUST469,8000,WITHDRAWAL,2025-01-04T06:00:00Z,Mumbai,SUCCESS
ATM004682,ATM048,1002003112,CUST106,15000,WITHDRAWAL,2025-01-04T06:01:00Z,Chennai,SUCCESS
ATM004683,ATM041,1002003325,CUST036,10000,WITHDRAWAL,2025-01-04T06:02:00Z,Chennai,SUCCESS
ATM004684,ATM045,1002003282,CUST444,45000,WITHDRAWAL,2025-01-04T06:03:00Z,Chennai,SUCCESS
ATM004685,ATM011,1002003034,CUST414,2000,WITHDRAWAL,2025-01-04T06:04:00Z,Bangalore,SUCCESS
ATM004686,ATM017,1002003122,CUST427,10000,WITHDRAWAL,2025-01-04T06:05:00Z,Mumbai,SUCCESS
ATM004687,ATM009,1002003349,CUST323,8000,WITHDRAWAL,2025-01-04T06:06:00Z,Hyderabad,SUCCESS
ATM004688,ATM036,1002003249,CUST100,60000,WITHDRAWAL,2025-01-04T06:07:00Z,Hyderabad,SUCCESS
ATM004689,ATM030,1002003035,CUST022,15000,WITHDRAWAL,2025-01-04T06:08:00Z,Hyderabad,SUCCESS
ATM004690,ATM031,1002003058,CUST038,15000,WITHDRAWAL,2025-01-04T06:09:00Z,Kolkata,SUCCESS
ATM004691,ATM012,1002003443,CUST484,5000,WITHDRAWAL,2025-01-04T06:10:00Z,Delhi,SUCCESS
ATM004692,ATM045,1002003437,CUST440,15000,WITHDRAWAL,2025-01-04T06:11:00Z,Delhi,SUCCESS
ATM004693,ATM022,1002003148,CUST246,8000,WITHDRAWAL,2025-01-04T06:12:00Z,Mumbai,SUCCESS
ATM004694,ATM015,1002003081,CUST296,8000,WITHDRAWAL,2025-01-04T06:13:00Z,Hyderabad,SUCCESS
ATM004695,ATM041,1002003017,CUST148,15000,WITHDRAWAL,2025-01-04T06:14:00Z,Hyderabad,SUCCESS
ATM004696,ATM004,1002003492,CUST426,2000,WITHDRAWAL,2025-01-04T06:15:00Z,Kolkata,SUCCESS
ATM004697,ATM005,1002003470,CUST055,5000,WITHDRAWAL,2025-01-04T06:16:00Z,Delhi,SUCCESS
ATM004698,ATM014,1002003077,CUST132,60000,WITHDRAWAL,2025-01-04T06:17:00Z,Hyderabad,SUCCESS
ATM004699,ATM018,1002003175,CUST120,45000,WITHDRAWAL,2025-01-04T06:18:00Z,Hyderabad,SUCCESS
ATM004700,ATM049,1002003060,CUST128,90000,WITHDRAWAL,2025-01-04T06:19:00Z,Pune,SUCCESS
ATM004701,ATM023,1002003450,CUST138,2000,WITHDRAWAL,2025-01-04T06:20:00Z,Kolkata,SUCCESS
ATM004702,ATM020,1002003108,CUST171,60000,WITHDRAWAL,2025-01-04T06:21:00Z,Pune,SUCCESS
ATM004703,ATM034,1002003033,CUST473,5000,WITHDRAWAL,2025-01-04T06:22:00Z,Mumbai,SUCCESS
ATM004704,ATM047,1002003092,CUST415,45000,WITHDRAWAL,2025-01-04T06:23:00Z,Bangalore,SUCCESS
ATM004705,ATM044,1002003002,CUST223,10000,WITHDRAWAL,2025-01-04T06:24:00Z,Hyderabad,SUCCESS
ATM004706,ATM009,1002003253,CUST171,2000,WITHDRAWAL,2025-01-04T06:25:00Z,Bangalore,SUCCESS
ATM004707,ATM028,1002003492,CUST446,2000,WITHDRAWAL,2025-01-04T06:26:00Z,Hyderabad,SUCCESS
ATM004708,ATM017,1002003415,CUST097,45000,WITHDRAWAL,2025-01-04T06:27:00Z,Delhi,SUCCESS
ATM004709,ATM017,1002003033,CUST214,2000,WITHDRAWAL,2025-01-04T06:28:00Z,Pune,SUCCESS
ATM004710,ATM029,1002003450,CUST485,90000,WITHDRAWAL,2025-01-04T06:29:00Z,Delhi,SUCCESS
ATM004711,ATM002,1002003312,CUST282,60000,WITHDRAWAL,2025-01-04T06:30:00Z,Chennai,SUCCESS
ATM004712,ATM027,1002003466,CUST101,2000,WITHDRAWAL,2025-01-04T06:31:00Z,Hyderabad,SUCCESS
ATM004713,ATM009,1002003011,CUST113,5000,WITHDRAWAL,2025-01-04T06:32:00Z,Bangalore,SUCCESS
ATM004714,ATM012,1002003408,CUST176,2000,WITHDRAWAL,2025-01-04T06:33:00Z,Kolkata,SUCCESS
ATM004715,ATM045,1002003204,CUST320,10000,WITHDRAWAL,2025-01-04T06:34:00Z,Chennai,SUCCESS
ATM004716,ATM005,1002003223,CUST022,2000,WITHDRAWAL,2025-01-04T06:35:00Z,Mumbai,SUCCESS
ATM004717,ATM005,1002003284,CUST204,10000,WITHDRAWAL,2025-01-04T06:36:00Z,Kolkata,SUCCESS
ATM004718,ATM049,1002003177,CUST438,45000,WITHDRAWAL,2025-01-04T06:37:00Z,Pune,SUCCESS
ATM004719,ATM033,1002003281,CUST500,5000,WITHDRAWAL,2025-01-04T06:38:00Z,Chennai,SUCCESS
ATM004720,ATM040,1002003340,CUST225,15000,WITHDRAWAL,2025-01-04T06:39:00Z,Pune,SUCCESS
ATM004721,ATM029,1002003023,CUST407,15000,WITHDRAWAL,2025-01-04T06:40:00Z,Bangalore,SUCCESS
ATM004722,ATM047,1002003444,CUST133,45000,WITHDRAWAL,2025-01-04T06:41:00Z,Chennai,SUCCESS
ATM004723,ATM016,1002003299,CUST154,90000,WITHDRAWAL,2025-01-04T06:42:00Z,Bangalore,SUCCESS
ATM004724,ATM048,1002003053,CUST183,45000,WITHDRAWAL,2025-01-04T06:43:00Z,Hyderabad,SUCCESS
ATM004725,ATM017,1002003282,CUST022,5000,WITHDRAWAL,2025-01-04T06:44:00Z,Delhi,SUCCESS
ATM004726,ATM049,1002003432,CUST285,60000,WITHDRAWAL,2025-01-04T06:45:00Z,Bangalore,SUCCESS
ATM004727,ATM019,1002003050,CUST402,45000,WITHDRAWAL,2025-01-04T06:46:00Z,Delhi,SUCCESS
ATM004728,ATM003,1002003447,CUST021,2000,WITHDRAWAL,2025-01-04T06:47:00Z,Pune,SUCCESS
ATM004729,ATM049,1002003451,CUST089,5000,WITHDRAWAL,2025-01-04T06:48:00Z,Kolkata,SUCCESS
ATM004730,ATM002,1002003166,CUST061,45000,WITHDRAWAL,2025-01-04T06:49:00Z,Kolkata,SUCCESS
ATM004731,ATM016,1002003421,CUST249,90000,WITHDRAWAL,2025-01-04T06:50:00Z,Hyderabad,SUCCESS
ATM004732,ATM027,1002003121,CUST473,2000,WITHDRAWAL,2025-01-04T06:51:00Z,Delhi,SUCCESS
ATM004733,ATM014,1002003228,CUST079,8000,WITHDRAWAL,2025-01-04T06:52:00Z,Kolkata,SUCCESS
ATM004734,ATM010,1002003001,CUST455,60000,WITHDRAWAL,2025-01-04T06:53:00Z,Kolkata,SUCCESS
ATM004735,ATM012,1002003088,CUST392,5000,WITHDRAWAL,2025-01-04T06:54:00Z,Kolkata,SUCCESS
ATM004736,ATM025,1002003383,CUST007,90000,WITHDRAWAL,2025-01-04T06:55:00Z,Pune,SUCCESS
ATM004737,ATM029,1002003117,CUST307,60000,WITHDRAWAL,2025-01-04T06:56:00Z,Kolkata,SUCCESS
ATM004738,ATM041,1002003310,CUST032,15000,WITHDRAWAL,2025-01-04T06:57:00Z,Chennai,SUCCESS
ATM004739,ATM014,1002003194,CUST303,45000,WITHDRAWAL,2025-01-04T06:58:00Z,Hyderabad,SUCCESS
ATM004740,ATM007,1002003031,CUST200,5000,WITHDRAWAL,2025-01-04T06:59:00Z,Chennai,SUCCESS
ATM004741,ATM016,1002003407,CUST191,90000,WITHDRAWAL,2025-01-04T07:00:00Z,Bangalore,SUCCESS
ATM004742,ATM022,1002003048,CUST248,15000,WITHDRAWAL,2025-01-04T07:01:00Z,Chennai,SUCCESS
ATM004743,ATM047,1002003232,CUST395,10000,WITHDRAWAL,2025-01-04T07:02:00Z,Mumbai,SUCCESS
ATM004744,ATM034,1002003265,CUST239,45000,WITHDRAWAL,2025-01-04T07:03:00Z,Mumbai,SUCCESS
ATM004745,ATM018,1002003048,CUST487,15000,WITHDRAWAL,2025-01-04T07:04:00Z,Bangalore,SUCCESS
ATM004746,ATM012,1002003274,CUST144,10000,WITHDRAWAL,2025-01-04T07:05:00Z,Hyderabad,SUCCESS
ATM004747,ATM042,1002003294,CUST245,8000,WITHDRAWAL,2025-01-04T07:06:00Z,Hyderabad,SUCCESS
ATM004748,ATM036,1002003267,CUST240,2000,WITHDRAWAL,2025-01-04T07:07:00Z,Mumbai,SUCCESS
ATM004749,ATM014,1002003259,CUST303,15000,WITHDRAWAL,2025-01-04T07:08:00Z,Bangalore,SUCCESS
ATM004750,ATM016,1002003285,CUST032,10000,WITHDRAWAL,2025-01-04T07:09:00Z,Mumbai,SUCCESS
ATM004751,ATM037,1002003046,CUST287,15000,WITHDRAWAL,2025-01-04T07:10:00Z,Kolkata,SUCCESS
ATM004752,ATM005,1002003048,CUST103,8000,WITHDRAWAL,2025-01-04T07:11:00Z,Bangalore,SUCCESS
ATM004753,ATM043,1002003005,CUST498,45000,WITHDRAWAL,2025-01-04T07:12:00Z,Hyderabad,SUCCESS
ATM004754,ATM048,1002003342,CUST083,60000,WITHDRAWAL,2025-01-04T07:13:00Z,Bangalore,SUCCESS
ATM004755,ATM009,1002003289,CUST401,5000,WITHDRAWAL,2025-01-04T07:14:00Z,Bangalore,SUCCESS
ATM004756,ATM009,1002003465,CUST049,8000,WITHDRAWAL,2025-01-04T07:15:00Z,Bangalore,SUCCESS
ATM004757,ATM043,1002003375,CUST296,45000,WITHDRAWAL,2025-01-04T07:16:00Z,Bangalore,SUCCESS
ATM004758,ATM034,1002003227,CUST417,2000,WITHDRAWAL,2025-01-04T07:17:00Z,Kolkata,SUCCESS
ATM004759,ATM028,1002003337,CUST338,45000,WITHDRAWAL,2025-01-04T07:18:00Z,Mumbai,SUCCESS
ATM004760,ATM035,1002003239,CUST005,60000,WITHDRAWAL,2025-01-04T07:19:00Z,Pune,SUCCESS
ATM004761,ATM041,1002003460,CUST452,5000,WITHDRAWAL,2025-01-04T07:20:00Z,Bangalore,SUCCESS
ATM004762,ATM024,1002003433,CUST032,5000,WITHDRAWAL,2025-01-04T07:21:00Z,Bangalore,SUCCESS
ATM004763,ATM003,1002003292,CUST462,10000,WITHDRAWAL,2025-01-04T07:22:00Z,Kolkata,SUCCESS
ATM004764,ATM044,1002003484,CUST293,10000,WITHDRAWAL,2025-01-04T07:23:00Z,Bangalore,SUCCESS
ATM004765,ATM006,1002003020,CUST160,45000,WITHDRAWAL,2025-01-04T07:24:00Z,Kolkata,SUCCESS
ATM004766,ATM034,1002003237,CUST325,90000,WITHDRAWAL,2025-01-04T07:25:00Z,Chennai,SUCCESS
ATM004767,ATM014,1002003275,CUST094,2000,WITHDRAWAL,2025-01-04T07:26:00Z,Mumbai,SUCCESS
ATM004768,ATM028,1002003333,CUST385,90000,WITHDRAWAL,2025-01-04T07:27:00Z,Chennai,SUCCESS
ATM004769,ATM004,1002003200,CUST049,10000,WITHDRAWAL,2025-01-04T07:28:00Z,Chennai,SUCCESS
ATM004770,ATM047,1002003318,CUST170,8000,WITHDRAWAL,2025-01-04T07:29:00Z,Mumbai,SUCCESS
ATM004771,ATM049,1002003029,CUST136,2000,WITHDRAWAL,2025-01-04T07:30:00Z,Chennai,SUCCESS
ATM004772,ATM004,1002003227,CUST032,10000,WITHDRAWAL,2025-01-04T07:31:00Z,Chennai,SUCCESS
ATM004773,ATM015,1002003444,CUST357,8000,WITHDRAWAL,2025-01-04T07:32:00Z,Chennai,SUCCESS
ATM004774,ATM044,1002003271,CUST207,15000,WITHDRAWAL,2025-01-04T07:33:00Z,Mumbai,SUCCESS
ATM004775,ATM018,1002003041,CUST256,10000,WITHDRAWAL,2025-01-04T07:34:00Z,Kolkata,SUCCESS
ATM004776,ATM033,1002003031,CUST037,5000,WITHDRAWAL,2025-01-04T07:35:00Z,Delhi,SUCCESS
ATM004777,ATM042,1002003273,CUST463,60000,WITHDRAWAL,2025-01-04T07:36:00Z,Bangalore,SUCCESS
ATM004778,ATM038,1002003237,CUST069,90000,WITHDRAWAL,2025-01-04T07:37:00Z,Kolkata,SUCCESS
ATM004779,ATM040,1002003029,CUST422,60000,WITHDRAWAL,2025-01-04T07:38:00Z,Hyderabad,SUCCESS
ATM004780,ATM022,1002003414,CUST475,90000,WITHDRAWAL,2025-01-04T07:39:00Z,Kolkata,SUCCESS
ATM004781,ATM046,1002003157,CUST265,10000,WITHDRAWAL,2025-01-04T07:40:00Z,Mumbai,SUCCESS
ATM004782,ATM037,1002003094,CUST266,15000,WITHDRAWAL,2025-01-04T07:41:00Z,Mumbai,SUCCESS
ATM004783,ATM020,1002003271,CUST448,90000,WITHDRAWAL,2025-01-04T07:42:00Z,Mumbai,SUCCESS
ATM004784,ATM045,1002003238,CUST120,5000,WITHDRAWAL,2025-01-04T07:43:00Z,Kolkata,SUCCESS
ATM004785,ATM048,1002003218,CUST140,8000,WITHDRAWAL,2025-01-04T07:44:00Z,Hyderabad,SUCCESS
ATM004786,ATM006,1002003072,CUST203,10000,WITHDRAWAL,2025-01-04T07:45:00Z,Bangalore,SUCCESS
ATM004787,ATM018,1002003248,CUST110,5000,WITHDRAWAL,2025-01-04T07:46:00Z,Mumbai,SUCCESS
ATM004788,ATM027,1002003061,CUST482,45000,WITHDRAWAL,2025-01-04T07:47:00Z,Pune,SUCCESS
ATM004789,ATM003,1002003240,CUST093,15000,WITHDRAWAL,2025-01-04T07:48:00Z,Kolkata,SUCCESS
ATM004790,ATM040,1002003063,CUST359,15000,WITHDRAWAL,2025-01-04T07:49:00Z,Bangalore,SUCCESS
ATM004791,ATM042,1002003270,CUST110,90000,WITHDRAWAL,2025-01-04T07:50:00Z,Bangalore,SUCCESS
ATM004792,ATM003,1002003099,CUST179,45000,WITHDRAWAL,2025-01-04T07:51:00Z,Delhi,SUCCESS
ATM004793,ATM035,1002003056,CUST446,5000,WITHDRAWAL,2025-01-04T07:52:00Z,Mumbai,SUCCESS
ATM004794,ATM021,1002003220,CUST079,45000,WITHDRAWAL,2025-01-04T07:53:00Z,Bangalore,SUCCESS
ATM004795,ATM039,1002003230,CUST482,90000,WITHDRAWAL,2025-01-04T07:54:00Z,Bangalore,SUCCESS
ATM004796,ATM050,1002003076,CUST033,5000,WITHDRAWAL,2025-01-04T07:55:00Z,Pune,SUCCESS
ATM004797,ATM023,1002003120,CUST223,2000,WITHDRAWAL,2025-01-04T07:56:00Z,Chennai,SUCCESS
ATM004798,ATM015,1002003449,CUST423,15000,WITHDRAWAL,2025-01-04T07:57:00Z,Mumbai,SUCCESS
ATM004799,ATM004,1002003208,CUST163,45000,WITHDRAWAL,2025-01-04T07:58:00Z,Chennai,SUCCESS
ATM004800,ATM015,1002003196,CUST320,2000,WITHDRAWAL,2025-01-04T07:59:00Z,Bangalore,SUCCESS
ATM004801,ATM034,1002003084,CUST063,60000,WITHDRAWAL,2025-01-04T08:00:00Z,Hyderabad,SUCCESS
ATM004802,ATM047,1002003212,CUST238,90000,WITHDRAWAL,2025-01-04T08:01:00Z,Chennai,SUCCESS
ATM004803,ATM047,1002003299,CUST410,8000,WITHDRAWAL,2025-01-04T08:02:00Z,Hyderabad,SUCCESS
ATM004804,ATM018,1002003123,CUST282,45000,WITHDRAWAL,2025-01-04T08:03:00Z,Mumbai,SUCCESS
ATM004805,ATM025,1002003465,CUST246,45000,WITHDRAWAL,2025-01-04T08:04:00Z,Kolkata,SUCCESS
ATM004806,ATM031,1002003332,CUST220,2000,WITHDRAWAL,2025-01-04T08:05:00Z,Delhi,SUCCESS
ATM004807,ATM047,1002003302,CUST373,15000,WITHDRAWAL,2025-01-04T08:06:00Z,Chennai,SUCCESS
ATM004808,ATM038,1002003344,CUST193,10000,WITHDRAWAL,2025-01-04T08:07:00Z,Pune,SUCCESS
ATM004809,ATM016,1002003016,CUST413,5000,WITHDRAWAL,2025-01-04T08:08:00Z,Bangalore,SUCCESS
ATM004810,ATM024,1002003370,CUST084,8000,WITHDRAWAL,2025-01-04T08:09:00Z,Chennai,SUCCESS
ATM004811,ATM050,1002003240,CUST402,45000,WITHDRAWAL,2025-01-04T08:10:00Z,Bangalore,SUCCESS
ATM004812,ATM026,1002003451,CUST076,8000,WITHDRAWAL,2025-01-04T08:11:00Z,Hyderabad,SUCCESS
ATM004813,ATM016,1002003202,CUST030,45000,WITHDRAWAL,2025-01-04T08:12:00Z,Hyderabad,SUCCESS
